index,time,score,reple,1st_week,2st_week,3st_week
35,2016.02.17,10,윤동주+장준하+문익환. 여러 차례 다른 시각으로 계속 돌이켜야 할 분들  ,1,0,0
36,2016.02.17,10,말이 필요없는 영화. 엔딩크레딧마저도 가슴 찡하다.  ,1,0,0
37,2016.02.17,10,"조조로 보고 왔습니다.아름다운 영화네요.시 읊는 나레이션, 배우분들 연기, 영상, 음악, 스토리 모두 좋았습니다.  ",1,0,0
38,2016.02.17,10,"보고 나면 가슴 먹먹해지는 한 편의 윤동주 시같은 영화. 작품성과 연기, 연출,  음악. . .  모두 만점 준다.  ",1,0,0
39,2016.02.17,10,"한 시인의 초상화, 한 나라의 젊은이, 한 국가의 미래  ",1,0,0
40,2016.02.17,10,진짜 배급사 상영관 깽판 치는거 보면 화가난다. 이러다가 상업영화만 남겠네. 요새는 천만영화도 배급사들이 상영관 늘려 어거지로 만들어 놓은거지.. 이런 영화가 잘되야되는데 슬프다.  ,1,0,0
41,2016.02.17,10,이런게 천만이 되어야지  ,1,0,0
42,2016.02.17,10,하늘을 우러러 봤을 때 부끄러움을 알기를  ,1,0,0
43,2016.02.17,10,영화가 끝나갈 때 쯔음 나도 모르게 눈물이 고인다...두 배우의 내면 연기가 스타급 배우들의 익숙한 연기보다 더 자연스럽다.나도 한때는 잎새에 이는 바람에도 가슴 아파하곤 했는데...젊은 날에 나는 뭘 했을까. 가슴이 메마른 남자들에게 권하고 싶다.  ,1,0,0
44,2016.02.17,10,부끄러운 것을 아는 건 부끄러운 것이 아니다.  ,1,0,0
45,2016.02.17,10,영화다운 영화꼭 보아야할 영화  ,1,0,0
46,2016.02.17,1,흑백은 좋았지만 쉰들러리스트의 감동을 주지는 않는다.  ,1,0,0
47,2016.02.17,10,관람객다행입니다. 이렇게 영화화되어.어떻게 살아볼까 반추하고 계획하게 하는 계기가 될 것 같습니다. 이.준.익.님 감사합니다.  ,1,0,0
48,2016.02.17,10,영화가 끝난 후 가슴이 먹먹해진다.  ,1,0,0
49,2016.02.17,10,쉽게 쓰여져 부끄럽다는 시에 비치는 나의 쉽게 살아진 인생. 뜨겁게 눈물 흘리려면 혼자 봐야 한다.  ,1,0,0
50,2016.02.17,10,박평식6점이다이건 평타이상이다!  ,1,0,0
51,2016.02.17,1,평론가 철학적인 멘트 좀 없애면  ,1,0,0
52,2016.02.17,10,댓글알바가쓴거아닌지...아니면영화가그만큼좋은건지 전부10점만있네..  ,1,0,0
53,2016.02.17,10,재미있네 나는요ㅎㅎㅎ  ,1,0,0
54,2016.02.17,10,"너무 기다리고 기대했던 영화라 개봉하자마자 제일 첫상영으로 보게된 영화 동주는 깊은여운과 죄송스러운마음, 분노, 내삶마저 돌아보게되는 시간이었다추천해주고픈 작품이다.  ",1,0,0
55,2016.02.17,10,"흑백으로 보는 매력이 있었고, 윤동주는 윤동주의, 송몽규는 송몽규의 아픔이 느껴졌다. 돈 내고 볼 가치있는 영화를 보고 왔다.  ",1,0,0
56,2016.02.17,9,정말 단 한 순간도 눈을 떼지 못하고 집중해서 봤다. 억지로 눈물을 짜내거나 애국심에 의존하는 영화가 아니고 그냥 우리와 비슷한 청춘이 어떻게 피어나고 졌는지를 보여주는 영화.  ,1,0,0
57,2016.02.17,10,영화가 끝나고서도 눈물이 멈추질 않았다. 슬퍼서가 아니라 부끄러움에 그랬다.  ,1,0,0
58,2016.02.17,10,댓글알바아니고 오늘 첫 상영프로그램보고옴평점10점줄만큼 영화가 좋음윤동주시인과 송몽규님을 아주 잘 표현해준 영화임흑백이라 더 와닿았고 감독님의 연출력도 좋았고 너무 과하지않게 절제하면서 연기해주신 모든 배우님께 감사한 영화였다  ,1,0,0
59,2016.02.17,10,관람객별 100개를 줘도 모자랍니다. 관객들 전부 눈물바다 되서 나왔어요. 마지막에 연표 보면서 멈추지도 않고 눈물 흘렸어요.  ,1,0,0
60,2016.02.17,10,"이 영화, 정말 몰입되고 몰입해서 보게되는 영환데!이거 보는데 제발 애기 데리고 오지마세요!!!!클라이 막스에 애가 칭얼 거리는데 나가서 달래지도 않고 끝까지 보는건 뭡니까  ",1,0,0
61,2016.02.17,10,우리가 기억해야 하는 시대와 용기를 가진 분들의 삶을 볼 수 있는 영화였습니다. 부끄러움을 모르는 것이 부끄러운 것이다. 역사를 위해 희생되시고 애쓰신 분들을 알려고 하고 기억하며 감사히 여기는 것이라도 하겠습니다.  ,1,0,0
62,2016.02.17,10,"내가 저시대의 인물이여었다면 정말 하늘을 우러러 한점 부끄럼 없게 당당히 떳떳하게 행동할수있었을까.,  ",1,0,0
63,2016.02.17,10,흑백이었기에 모든걸 다 표현할 수 있었던것같아요강하늘과 박정민배우의 재발견이었던것같네요  ,1,0,0
64,2016.02.17,10,"부끄러움이 무엇인지를 말하는 영화. 정지용님이 아무말 못해서 부끄럽고 술만 마시고 있어서 부끄럽다 할때 코끝이 시큰. 몽규님이 뼈한조각도 일본에 남기지말라 할때 눈물이 주루룩. 애국가4절완창,국기에대한경례와는 차원이 다른 조국애를 느낀다.  ",1,0,0
65,2016.02.17,10, 영화보고 시집을다시펼쳐보고 사진을보고 쉽게잠이오지않네요..!  ,1,0,0
66,2016.02.17,9,정갈하게 잘담아냈다 잘했구나  ,1,0,0
67,2016.02.17,10,엄청 울었습니다.내가 부끄러워서....  ,1,0,0
68,2016.02.17,10,부끄러움걸 모르는게 더 부끄러운거라는 대사가 잊혀지지 않네요. 부끄러움을 모르는 세상에 살고 있다는 것 자체가 부끄러워지는 시간이었습니다.많은 사람이 봤으면 좋겠습니다.  ,1,0,0
69,2016.02.17,10,자리몽당 박평싁....꾹꾹 누르고 시팓..  ,1,0,0
70,2016.02.17,10,"'하늘과 바람과 별과 시' 라는 제목이 이렇게나 뭉클하게 다가올 줄 몰랐습니다. 여운이 길고 모든 배우의 연기도 뛰어났습니다. 윤동주 시인의 시를 다시한번, 끝까지 읽고 싶게 만드는 영화.  ",1,0,0
71,2016.02.17,9,청년 윤동주를 만났습니다  ,1,0,0
72,2016.02.17,10,"아름다워 미소짓게 되면서도 눈물을 떨구게 되는 영화... 배우들 연기 너무 좋았고 감독님께도 감사하고.. 윤동주 시인, 송몽규 열사께도 너무 감사합니다. 정말 마음이 아프면서도 어둠 속에서 가장 빛나는 청춘이라는 표현에 공감했어요. 또 보고 싶어요!  ",1,0,0
73,2016.02.17,10,한창 찬란할 나이에 빛을 보지 못한 안타까운 청춘들  ,1,0,0
74,2016.02.17,10,10점이 만점이라 슬픈 영화입니다..ㅠㅠ상영관 안늘려주는데는 다 이유가 있겠죠..ㅠㅠ정의는 죽었네..ㅠㅠ  ,1,0,0
75,2016.02.17,10,상영관이 더 많아지길...모두가 보기를 희망합니다... 별 10개로 너무나 부족한 영화...  ,1,0,0
76,2016.02.17,10,마지막 나레이션이 대박이다 이런영화가 많이 상영되기를  ,1,0,0
77,2016.02.17,10,너무재밌고 감동있게봤어요ㅠㅠ굿입니도~~  ,1,0,0
78,2016.02.17,10,재밌다 재미없다 감히 평가를 할 수 없는 영화. 그 험난한 시대 속에서도 끝까지 조선말로 시를 쓴 윤동주 시인. 정말 감사하고 또 감사합니다 . 윤동주 시인님의 시를 읽을 수 있어서 다행입니다.  ,1,0,0
79,2016.02.17,10,그냥 사실적으로 그려냈는데 사실이라 울었다... 아..  ,1,0,0
80,2016.02.17,10,울림이 있는 영화입니다. 흑백의 화면 속의 동주의 삶은 전혀 부끄럽지 않았지만 ...그것을 보는 저는 부끄러웠습니다.  ,1,0,0
81,2016.02.17,10,진짜 10말고 100을 줘도 모자란 영화ㅠㅠㅠ울기도 울고 같이 보러간 친구는 눈물로 세수했다ㅠㅠㅠ진짜 정말 재밌어요ㅠㅠㅠ  ,1,0,0
82,2016.02.17,10,엔딩이 가슴을 울리는 영화진짜 많은 이들이 봤으면 좋겠다  ,1,0,0
83,2016.02.17,9,왜  영화이름이 몽규가 아니라 동주일까? 윤동주에 대해서는 아무것도 남지 않는 영화였다.  ,1,0,0
84,2016.02.17,10,다 끝났는데 그냥 계속 앉아있었습니다...강하늘님  박정민님   그리고이준익감독님  고맙습니다  ,1,0,0
85,2016.02.17,10," 그 시대의 아픔을 덤덤히 표현한, 그럼에도 불구하고 가슴 깊숙히 울리는 애달픈 영화.  ",1,0,0
86,2016.02.17,10,"찬란했던 미완의 청춘.. 윤동주, 송몽규를 기억하겠습니다. 무엇보다 이 영화가 송몽규 독립운동가를 재조명 해준 거 같아서 큰 이의를 두고 싶다.  ",1,0,0
87,2016.02.17,10,"관람객가슴아픈 역사에, 아름다운 영상에, 윤동주의 시에 계속 눈물이 나왔어요.. 다들 꼭 보시길~  ",1,0,0
88,2016.02.17,10,와 진짜 이건 대박이다...또 보고싶은 영화  ,1,0,0
89,2016.02.17,10,학교에서 배우지 못한 걸 영화를 통해 배운거 같습니다  ,1,0,0
90,2016.02.17,10,윤동주 시인이라....캬! 이름만  들어도 멋있는 시인이지.  ,1,0,0
91,2016.02.17,10,"이건 꼭 봐야 돼! 일제 시대에 살았던 시인의 갑갑함이, 21세기를 사는 나에게 이리 잘 전해지는 이유가 무엇일까 ㅎㅎ  ",1,0,0
92,2016.02.17,10,학교에서 배워서 그저 그랬는데 영화로 보니 의미가 깊어진거 같습니다  ,1,0,0
93,2016.02.17,10,별 헤는 밤. 최고였음...  ,1,0,0
94,2016.02.17,10,이  시대 이런 영화다운 영화가 나왔다니 믿기지 않는다. 거장 감독 이준익과 배우들의 명품연기에 박수를 보내고 싶다.  ,1,0,0
95,2016.02.17,10,제발 상영관좀 늘려주세요 제발 검사외전 이제 심야로 밀어내고  ,1,0,0
96,2016.02.17,10,"강하늘 박정민 연기 좋고, 연출도 좋고... 꼭 봐야할 우리영화  ",1,0,0
97,2016.02.17,10,관람객예비중3학년 딸과 함께 봤는데 참 좋은 작품이라 생각했다. 나보다도 딸이 많은 감동을 받은  듯 하다.많은  우리 국민이 이 영화를 봤으면한다.특히 흑백으로  제작한 것은 탁월한 선택이었다고 생각된다.  ,1,0,0
98,2016.02.17,10,나는 아직 이영화를 보지는 않았지만 흑백이라는  참신한 영상과 한국영화의 발전을 위해 노력하는 이준익 감독때문에라도 10점 주고 이번주 주말에 보러간다.  ,1,0,0
99,2016.02.17,10,보고싶다 봐야만 할것 같다  ,1,0,0
100,2016.02.17,10,영화가 끝나고 나서도 눈물이 멈추질 않습니다최고의 영화!!  ,1,0,0
101,2016.02.17,10,상업영화에는비할수없는명품영화입니다.오늘개봉하자마자달려가서보고왔어요♡  ,1,0,0
102,2016.02.17,10,검사외전과의 비교자체가 수치다  ,1,0,0
103,2016.02.17,10,자신을 되돌아보게 해주는 영화. 배우들의 연기 그리고 문장하나하나가 가슴을 뭉클하게 합니다  ,1,0,0
104,2016.02.17,10,정말 좋은 영화인 거 같다. 영화 잘 만들었다. 이 영화를 계기로 강하늘 배우분을 다시 보게 된 것 같다. 일단 연기할 때 목소리 톤이 속삭이는 듯한? 듣기 편하고 안정적인데 대사 전달력도 좋다. 특히 시를 읊는 독백에서의 그 목소리는 정말...  ,1,0,0
105,2016.02.17,10,"영화로나마 만날 수있어서 감사합니다. 송몽규열사, 윤동주시인 그리고 대한민국을 위해 애국하신 분들.  제가 부끄럽지않게 살아가야지. 깨닫게됩니다.  ",1,0,0
106,2016.02.17,10,쇼케이스에 당첨되어개봉전에 보게되었는데아직도 맘이아려와요. 다시한번더 볼생각입니다!낭송되어지는 시와 대사한마디한마디를 잊을수가없어요.배우들이 부담감이 많았다고들었는데 너무잘이겨낸거같아요.이번영화로 송몽규선생님도 많이알려졌으면..!좋은영화 정말감사해요♡  ,1,0,0
107,2016.02.17,10,오늘  밤에도 별이 바람에 스치운다.  ,1,0,0
108,2016.02.17,10,방금 보고 왔습니다. 절대 잊지않겠습니다. 당신들의 죽음과 나라를 사랑하는 마음을... 영화 정말 잘만들었네요.  ,1,0,0
109,2016.02.17,10,나에게 부끄럽지 않은 삶을 살아야지...  ,1,0,0
110,2016.02.17,10,대사 하나하나 읆조리며 느리게 보기  ,1,0,0
111,2016.02.17,10,윤동주 시를 영상으로 해석하고자 하는 시도가 좋았고 관객에게 충분히 친절한 해석이 이루어 졌다고 생각합니다. 연기와 연출의 실력따위를 운운하기보다는 이 시대에 저들만큼 학문을 제대로 마주하고 있는 자가 있는지 돌아보고 반성하게 하는 좋은 영화였습니다.  ,1,0,0
112,2016.02.17,10,하늘과 바람과 별과 시...  ,1,0,0
113,2016.02.17,10,영화가 끝나고 먹먹해 눈물이 멈추지 않았습니다. 한동안 가만히 앉아 울기만 했네요. 서로 많이 달랐지만 이해했고 함께했던 송몽규와 윤동주의 이야기를 영화로 만나게 해주셔서 감사합니다.  ,1,0,0
114,2016.02.17,10,관람객시인 윤동주님과 독립운동가 송몽규님의 삶과 애국심을 진지하면서 잔잔하게 느낄 수 있었던 영화였습니다! 영화를 보고 시를 다시 보니 더욱 깊이 와닿네요.. 영화 만들어 주셔서 감사합니다^^  ,1,0,0
115,2016.02.17,10,별점 10점만점에 10점도 부족합니다ㅜㅠ영화 너무 잘 만들었네요못보신 분들 꼭 보세요잊지 않겠습니다 나라사랑하는 그 마음 ㅠㅠㅠㅠ일본 나쁜놈들 ㅜㅜ....  ,1,0,0
116,2016.02.17,10,깊은 울림을 선사한 영화 처음으로 혼자 본 영화가 동주라는 것에 뿌듯함이 밀려온다  ,1,0,0
117,2016.02.17,10,"초등5학년딸과 봤네요.시집속의 '서시'는 그아이에게 이해하기 힘든시였는데, 영화를 본 후 우리딸은 '서시'를 떠올리기만 해도 눈물을 흘리네요. 영화 장면장면과 어울어져 나레이션되는 윤동주 시인의 시는 정말 가슴에 와 닿습니다.  ",1,0,0
118,2016.02.17,10,영화가 끝났는데도 관객들이 일어나질 않더라가벼이 읽고 넘길 시가 아니었어 ... ㅜㅜ  ,1,0,0
119,2016.02.17,10,윤동주 그리고 송몽규. 처절한 만큼 영롱한 빛을 냈던 그들의 삶과 시에 그저 손쉽게 별점을 클릭해서 점수를 주기엔  안이한 제 삶이 부끄러운 것 같습니다. 부끄럽지 않게 살아가야겠습니다.  ,1,0,0
120,2016.02.17,10,관람객학교 다닐 때 시를 배우면서 왜 시대적 배경과 특징까지 알아야 하나 투덜댄게 부끄러워진다 영화에 나오는 시 암송에 울컥했고 진짜 영화 끝날 때 박수칠 뻔했다 그저 재미가 목표가 아니라 배움이 되는 영화도 좋은 거구나 느꼈다 좋은 영화 보고 온 것 같다  ,1,0,0
121,2016.02.17,10,"밖으로는 꺼내지 않고 마음속으로만 일본에 대한 증오심을 품었던 ""윤동주"" 일본에 대한 증오심을 행동으로 옮긴 ""송몽규"" 두 분 모두 훌룡한 위인이십니다.  ",1,0,0
122,2016.02.17,9,영화가 끝난 후 그 누구도 일어나지 않았다. 흐느끼는 소리만이 존재했다. 아마 극장안 사람들 많은 것들을 생각 했을 것이다. 그 시대의 우울감과 슬픔. 당연한 것을 할 수 없는 그 모든 것에 대하여..  ,1,0,0
123,2016.02.17,10,잔잔하지만 깊은 울림이 있는 영화였어요정말 잘 봤습니다.. 여운이 남아서 계속 앉아있다가 나왔어요 ㅠㅠ 많은 사람들이 봤으면 하고 그럴만한 가치가 있는 영화라고 생각합니다.. 단순한 킬링타임용 영화가 절대 아님  ,1,0,0
124,2016.02.17,1,동주?  똥주! 또 좌편향인가?  ,1,0,0
125,2016.02.17,6,배경지식없인 이해하기 힘든? 독립운동하고 이런장면 기대했는데 시인이었구나.. 두사람의 문학인생과 시에대한것만 많이 나온다. 솔직히 조금졸렸다...  ,1,0,0
126,2016.02.17,10,엄마와 이영화를 봄으로써 엄마에게 재대로 생신선물을 드린 것 같다  ,1,0,0
127,2016.02.17,10,너무 좋습니다....다들 꼭 보러가세요  ,1,0,0
128,2016.02.17,10,어두움에 한줄기 빛 잊지 않겠습니다  ,1,0,0
129,2016.02.17,9,"관람객윤동주연보를보는데눈물이났습니다.강하늘,딱어울리는캐스팅!  ",1,0,0
130,2016.02.17,10,개봉하자마자 달려가서 본 보람이 있는 영화였습니다. 배우들도 훌륭했어요!보고나면 마음이 짠하고 쓸쓸한 기분도 드는 영화였습니다. 이런 영화를 볼 수 있어서 감사합니다!  ,1,0,0
131,2016.02.17,10,진짜 이런 영화가 많이 나와야한다 상영관이 적어 아쉽고 횟수도 적어 너무 아쉽다 최근에 나온 영화를 모두 좋지만 진짜 동주가 단연코 최고라고 확신한다  ,1,0,0
132,2016.02.17,10,무슨이유가있을까그냥눈물이흘렀다  ,1,0,0
133,2016.02.17,10,빛이났었지만 어둠을 이기지못한 한줌의 빛. 하지만 빛났다.  ,1,0,0
134,2016.02.17,10,★ 북한에서는 기독교자체를 제일 싫어하는데 ★ 윤동주 시인은 기독교인이라서 ★ 지금 좌파들이 이영화 평점 테러 엄청 한다네요 ㅠㅠ ★ 저번에 연평해전도 평점테러하더니 ★ 이 영화만큼은 묻히지 않았으면 좋겠습니다. ★  ,1,0,0
135,2016.02.17,10,"저예산 영화임에 불구하고 영상미, 연출, 음악, 연기 어느하나 치우치지 않는 단단한 영화입니다. 특히 송몽규 열사를 열연한 박정민 배우가 정말 인상깊었습니다.  ",1,0,0
136,2016.02.17,10,참 잘 만들었다..  어렵게 만든 영화를 이렇게 쉽게 보고 쉽게 평가해서 부끄럽다. 영화 끝나고 다른 사람들 박수 칠 때 그림자처럼 조용히 나와서 부끄럽다.  ,1,0,0
137,2016.02.17,10,진짜 마지막에 펑펑 울면서 봤네요...개인적으로 연출도 너무 좋았고 흑백영화인 게 더 느낌을 잘 살린것같네요  ,1,0,0
138,2016.02.17,10,간만에  눈물이 넘쳐 흐르는 영화를 봤습니다. . .  감사합니다.  ,1,0,0
139,2016.02.17,10,윤동주시인님감사합니다.사랑합니다♡  ,1,0,0
140,2016.02.17,10,청춘들의 무거운 고뇌에 자신을 돌아보게 됩니다.담담히 그렸지만 무게는 절대 가볍지 않습니다.  ,1,0,0
141,2016.02.17,1,걍 내말들으세요. 이거보자고해서 여친대꼬 봤다가진짜 개욕처먹고싶지않음 보지마세요~인증원하시면 쪽지주세요 영화표 아직갖구있음찢어버렸어야되는데 안믿으실까봐 갖구있음  ,1,0,0
142,2016.02.17,10,정말 많은분들이 꼭 보셨으면 좋겠습니다.  ,1,0,0
143,2016.02.17,10,수없이 본 영화중..내생에 최고의 영화..꼭보세요  ,1,0,0
144,2016.02.17,10,인생 영화 정말 슬프다. ㅠㅠㅠㅠ  ,1,0,0
145,2016.02.17,10,이야기를 덤덤하게 풀어나가는 듯하지만 그 안에 많은 슬픔이 담겨 있어서 계속 울컥울컥했던 영화. 그 시대를 살아가는 고통을 어렴풋이 알 것 같았다.  ,1,0,0
146,2016.02.17,1,실화는 실화인거고 잼 없는건 잼 없는거다 왕의 남자와 사도를 만든 감독이 맞는지 의문이 들었다 다음엔 더 좋은 작품을 만들어 많은 관객들을 끌어 모으길 기대해 본다 중간에 나갔다간 욕 먹을 것 같아서 끝까지 참고봤다 하지만 배우들의 연기는 훌륭했다  ,1,0,0
147,2016.02.17,10,보는내내 그냥 먹먹했다  ,1,0,0
148,2016.02.17,10,요즘 보기 드문 괞찮은 영화  ,1,0,0
149,2016.02.17,9,마음으로 보는  영화 굿~~  ,1,0,0
150,2016.02.17,10,동주라는 인물을 연기하신 강하늘님이 정말 멋있었다. 그시대사람을 연기한다는게 부담스러운점도있겠지만 강하늘님이 윤동주시인을 연기하시는게 너무멋있었다.  ,1,0,0
151,2016.02.17,9,와 재밌나봐요 ???? 제가본 평점 중에서 가장높은거같네 터미네이터2가 제일높죠????  관람객9.86    내티즌9.58    감독 히트쳤내  ,1,0,0
152,2016.02.17,10,처음 별점주는건데.. 그게 이 영화여서 영광스럽다.  ,1,0,0
153,2016.02.17,10,"정말 의미 있는 영화 ,  많은 분들이 보시면 좋겠어요.  ",1,0,0
154,2016.02.17,8,인간의 근원적 가치에대해 생각하게 만들어준다. 아주 서정적으로....  ,1,0,0
155,2016.02.17,10,부끄러운걸 아는건 부끄러운것이 아니다 부끄러움을 모르는것이 부끄러운것이지  ,1,0,0
156,2016.02.17,10,그냥 10점 드리고 싶다  ,1,0,0
157,2016.02.17,10,부끄럽습니다. 감사합니다. 죄송합니다.  ,1,0,0
158,2016.02.17,10,하늘과 바람과 별과 시.. 불행한 시대를 살다간 살아있는정신들의 이야기. 꼭 한 번 봐야할 영화!!!  ,1,0,0
159,2016.02.17,10,강동원나오는 영화 빨리내리고 동주 상영관좀 늘려줘요ㅠ  ,1,0,0
160,2016.02.17,10,관람객좋은시절에 태어난 내가 그시절 그분의 삶에 관한 영화를 평가한다는게 죄송한 마음. 몇년전 어느 드라마의 기억속 엔딩문구로 대신합니다. '먼저 떠난 분들이 만들어준 나라에서 마음껏 사랑하십시오' .  ,1,0,0
161,2016.02.17,9,가슴아픈시절에  윤동주님은  떳떳이 시를 쓸수가없어 너무나 부끄러워하셨다부끄럽다는것은 나라를 잃고 언어도잃은 고통스러움이었고 슬픈것이었다아름다운 청년 동주의 삶에 고개가 숙여진다  ,1,0,0
162,2016.02.17,10,하늘을 우러러 한점 부끄러움이 없기를... 이란 구절이 왜 나왔는지 알겠네요. 보는 내내 많은걸 생각하게 해준 영화입니다. 저는 매우 재밌게 봤습니다!!!  ,1,0,0
163,2016.02.17,10,정말 너무한다 한국이란 나라에서 중요한 위인의 영화가 이런 푸대접을 받다니 보고싶어도 상영시간이 적어 볼 수가 없다  ,1,0,0
164,2016.02.17,10,나는 이영화를 보고싶은데 상영관이 너무 적어요ㅠㅠ  ,1,0,0
165,2016.02.17,9,관람객두분의 청춘에 마음이 미워진다  ,1,0,0
166,2016.02.17,10,자칭 애국보수들이  싫어한다는 그 영화맞나요? 일베충들이 별점테러 준비중이라는데 ㅋㅋ  ,1,0,0
167,2016.02.17,10,그들이 존재했기에 지금의 우리가 있는 것같다  ,1,0,0
168,2016.02.17,10,"관람객교과서에서 배웠던 시가, 시 들이 어떤 상황 어떤 마음에서 완성되었는지 알고나니 영화 끝나고 시집을 다시 한번 펴보게되었습니다.  ",1,0,0
169,2016.02.17,9,아...미국놈들 동주. 몽규 주사맞기전에 일찍좀 원자폭탄좀 날려주지..동주몽규불쌍해서 울었어요ㅜㅜ 너무나 멋진 조선청년들  ,1,0,0
170,2016.02.17,10,"의사는  살아서  타인의 육신을  보듬고, 시인은 죽어서도  영혼의 쓸쓸함을 위로해준다. 배우 강하늘, 박정민의 필모그래피에 있어서, 가장 애틋한 퍼즐 조각으로  기억될 것 같습니다.  영화를 본 후에 눈물이 더 많이 나는 영화였습니다.  ",1,0,0
171,2016.02.17,10,흑백영화가 주는 묵직함이 좋았다.잔잔하게 다가오는 고요한 영화가 보는 내내마음을 쓰이게 했고..결국 눈물을 보였다.재미있는 영화가 아니라도  꼭 다들 보셨음하는마음이 든다.  ,1,0,0
