index,time,score,reple,1st_week,2st_week,3st_week
68,2014.12.17,10,부모님이랑 오랜만에 영화관에 다녀왔습니다. 정말 눈물 펑펑 쏟았어요 ... 부모님께 효도해야겠습다.  ,1,0,0
69,2014.12.17,10,지금 우리가 편히 누워서 스마트폰으로 페북을 할 수 있는 이유는 저분들의 희생이 있었기에 가능 했던 것 아닐까  ,1,0,0
70,2014.12.17,10,개봉되자마자 조조로 영화보고옴! 진짜 감동!!!ㅠㅠ 웃다가 울다가하면서 봤음!!ㅠ아빠생각이많이나는 나는영화..ㅠ  ,1,0,0
71,2014.12.17,10,웃기고 웃기고 울다 웃고 웃고 웃고 울어 펑펑펑 부모님이랑 다시 보ㅏ야지!!  ,1,0,0
72,2014.12.17,10,무슨 영화평론가가 시네21밖에 없냐?  ,1,0,0
73,2014.12.17,10,굿~~~~추천합니다  ,1,0,0
74,2014.12.17,10,화이팅 하자 변호인도 애국심으로 처봣으면 국제시장도  애국심으로 처보세요  미친놈들아  ,1,0,0
75,2014.12.17,1,알바들 많은거 같아서 1점준다 여기대고 애국자 운운하지마라  언제부터 나라 사랑했냐 ㅋ 나라 사랑하는 ㅅㄲ들이 대통령 욕 츠하냐 ㅋ  ,1,0,0
76,2014.12.17,1,벌레들과 쓰레기연합 설치는 꼴이 역겹다.  ,1,0,0
77,2014.12.17,10,이 시대에 사는 우리를 위한 힐링 무비  ,1,0,0
78,2014.12.17,10,"고마운 것을 고마워할 줄 모르는 사람들은 이 영화가 불편할 것이고, 산업화 세대의 노고를 감사히 여기는 사람들에게는 감동적인 영화가 될 것이다.  ",1,0,0
79,2014.12.17,10,재밋다 야 기분좋다 딱딱  ,1,0,0
80,2014.12.17,8,북 사이버부대 여기까지와서 싫어요랑 악플쓴다고 욕본다 돼지새끼가 밥은 주냐?  ,1,0,0
81,2014.12.17,5,일베충들이 멍청해서 착각하는데 그 시절 노동자들을 띄우고 그들의 노력을 인정하는게 좌파야. 그 모든걸 박정희 독재자놈 덕으로 돌리는게 친일수꼴들이고 ㅉㅉ  ,1,0,0
82,2014.12.17,10,관람객남편이랑 아침조조보러갔는데..영화관에 우리 둘만!!!이런횡재!!!단 둘이서 울다 웃다 실컷했네요영화탄탄히잘만들었어요!!!완전 강츄츄부모님들도 보여드려야겠어여  ,1,0,0
83,2014.12.17,10,아~보지도 않고 올리는 것들은 뭐지..아침 조조를 보고 나처럼 올리라고~~결론은 봐도 된다.  ,1,0,0
84,2014.12.17,10,34년 인생동안 영화보면서이렇게 울어본적은 처음입니다.꼭 보시길~~♡♡  ,1,0,0
85,2014.12.17,10,박정희찬양영화 인가요?  ,1,0,0
86,2014.12.17,1,이런 일제시대 근대시대 현대시대 같은 가난한 영화 필요없어 이걸 영화라고 투자해서 만드냐 역시 호빗보는게 낮다 이 영화 망작임 돈아까움  ,1,0,0
87,2014.12.17,10,과거를 잊은 민족에게 미래란 없다...  ,1,0,0
88,2014.12.17,10,할아버지와 아버지 그들의 눈물겨운 이야기  ,1,0,0
89,2014.12.17,1,평점 5점급인데 터무니없는 평점으로 1점줌. 영화는 영화로만 평가합시다.  ,1,0,0
90,2014.12.17,10,대한민국을 만든 아버지들 사랑합니다  ,1,0,0
91,2014.12.17,10,남편이랑 보는데 가족생각이 많이 나네요. 부모님들 꼭 보여드려야겠다는 생각이 내내 나네요. 눈물콧물 웃음까지 잘보고갑니다.  ,1,0,0
92,2014.12.17,9,아버지 사랑합니다!!  ,1,0,0
93,2014.12.17,8,관람객20대초반 젊은이로 우리가 겪지못했던 우리한아버지들의삶을 보여주는 영화..그들이 있기에 지금 우리가 편안히 살수있습니다감동적입니다  ,1,0,0
94,2014.12.17,10,9시 신도림cgv 상영 봐서 지금 집에들어가는길인데 5번은 울고 5번은 웃을수있는영화입니다. 할아버지 세대의 생각을 이해할수있게되네요  ,1,0,0
95,2014.12.17,10,한국형 포레스트검프~ 그냥 그 세대들이 실제로 겪어낸 우리나라 근대사를 나열한 건데도 어느 영화보다도 파란만장~ 황정민은 정말 연기를 잘하는 배우였다. 김윤진의 어색한 노인연기에 비해 황정민의 노역은 그냥 동네 어르신~!  ,1,0,0
96,2014.12.17,10,우리 아버지.. 어머니께서 힘들게 고생하시며 세운  위대한 나라....  누군가는 한순간에 말아먹어서 가슴이 더 메여옵니다.  ,1,0,0
97,2014.12.17,10,씨네 21 = 한겨례 내가 몬 말 하려는 지 알지 ?  ,1,0,0
98,2014.12.17,10,"체험하지 못했던 역사를 스크린을 통해서나마 겪을 수 있어 좋았다. 우리나라가 얼마나 슬프고 자랑스러운 역사를 딛고 지금 이자리에 있는지. 아버지 및 그 이상의 세대에게감사하며 살고, 우리나라에 자부심을 갖고 애국해야 한다.  ",1,0,0
99,2014.12.17,10,보는내내 울고웃다... 감동입니다.  ,1,0,0
100,2014.12.17,10,'여 운동장 아니다. 놀러온거 아니다'... 따뜻한 감동의 여운이 계속해서 밀려온다!!! 웃음과 감동을 주는 강추 영화!!!  ,1,0,0
101,2014.12.17,10,우리나라 근현대사를 한 인물의 인생으로 담아냈다  ,1,0,0
102,2014.12.17,10,방금조조로 보고옴..애인이나 친구가아닌 부모님이랑 보는걸추천..준비물:손수건..  ,1,0,0
103,2014.12.17,9,재밌어요 황정민 역시 연기 잘함  ,1,0,0
104,2014.12.17,10,보기전에는 망설여질지 몰라도 본후에는 누구나 만족하는 영화이다.  ,1,0,0
105,2014.12.17,1,황정민 신세계로 돌아오라!  ,1,0,0
106,2014.12.17,5,올드하고 억지스러운 연출. 옛날 혹성탈출을 떠오르게하는 분장. 명절 특선영화로 적합한 영화.  ,1,0,0
107,2014.12.17,10,영화 보는 내내 울컥햇네....  ,1,0,0
108,2014.12.17,10,덕분애 따뜻한 겨울 보낼꺼같네요. 가족이 생각나게하는 따뜻한 영화입니다.  ,1,0,0
109,2014.12.17,1,카타르시스를  느끼기엔  이 시대외 안맞다.. 명량은 충분히 카타르 시스 하나만으로 흥행했지만 국제시장은 그러지 못할거 같다. 지금 이시대는 정치 경제 상황이 안좋아지고 있다.. 국제시장 을 보며 답답함만 느낀다.  ,1,0,0
110,2014.12.17,8,조조로 보고왔습니다주위엔 중장년층이 많았네요 그시대를추억하는분들뿐아니라 젊은분들도 보러가셨으면좋겠어요 보고나니 가슴이 찡하네요..  ,1,0,0
111,2014.12.17,10,진짜 역대급  감동쓰나미 배우들연기도잘함  ,1,0,0
112,2014.12.17,10,중년층은 진짜 봐야할 영화입니다ㅡ강추  ,1,0,0
113,2014.12.17,10,황정민연기개잘함....  ,1,0,0
114,2014.12.17,10,눈물 장난아님 유뷰 ㅠㅠㅜ  ,1,0,0
115,2014.12.17,10,관람객재밋네요 재밋어요 볼만함  ,1,0,0
116,2014.12.17,10,굿굿굿 볼만하네ㅎㅎ  연기도 굿 할배연기빼고  ,1,0,0
117,2014.12.17,10,이 영화를 통해서 20세기를 살아오신 어르신분들께 존경심을 가지게 된 것 만으로도 100점 짜리 영화입니다.  ,1,0,0
118,2014.12.17,10,볼만하다 시간 금방 간다 안 지루하다  눈물난다 약간 작위적일지라도  ,1,0,0
119,2014.12.17,10,가족을 먹여살리려는 가장의 역할 그때는 애도 많이 낳았을텐데도 굶기지 않고  자식 잘되는것 까지 가르치신  우리 의 멋진 아버지 어머니 헝그리 정신 ! 지금우리가 가져야 할 정신력같다.  ,1,0,0
120,2014.12.17,9,재밌고 감동이되네요. 추천합니다  ,1,0,0
121,2014.12.17,10,"꽤나 수작. 사람을 웃기고, 울리고, 우리 윗 세대의 '아버지'에 대한 노고를 느끼게 해 준 영화.  ",1,0,0
122,2014.12.17,10,후회안함. 재밋고. 먹먹함  ,1,0,0
123,2014.12.17,10,평론가들은 감동도없나보네 ㅋㅋ  ,1,0,0
124,2014.12.17,10,역시 황정민이다ㅠㅠㅠ  ,1,0,0
125,2014.12.17,7,관람객내용전개의 흐름이 좀 약한듯...  ,1,0,0
126,2014.12.17,9,좋은 영화관에서 따신 바람 쐬며 보는게 다 여태껏 희생해온 우리 윗세대에 감사하며 봤다  ,1,0,0
127,2014.12.17,9,굿~~방금보고옴^^  ,1,0,0
128,2014.12.17,10,"재미도 있고, 감동도 있는 영화 잘 봤네요.  ",1,0,0
129,2014.12.17,10,시사회에서 봤는데 재미있고 가슴 찡하고 슬프네요^^  ,1,0,0
130,2014.12.17,10,황정민님 연기에 반했습니다ㅠㅠ 재미와 감동을 동시에 잡은 올해 최고의 영화!!  ,1,0,0
131,2014.12.17,10,정말 재밌게 그리고 눈물나게 봤습니다ㅠㅠ  ,1,0,0
132,2014.12.17,7,눈물쥐어짤라는건알겟는데 좀 그저그럼  ,1,0,0
133,2014.12.17,10,오유충들아 보지도않고 별점테러하는건좀 자제좀하시죠;  ,1,0,0
134,2014.12.17,1,마음을 움직이는 것은 연기가 아닌 님아 그강을 건너지마오 같은 리얼이 아닌가 싶다. 극중 연기자들은 울지만 왠지 나를 억지슬픔으로 밀어넣는것같아 눈물이 나질 않았다. 이산가족 상봉의 예전 실제 영상만이 나를 잠시 찡하게 하였다. 그들은 진짜니까...  ,1,0,0
135,2014.12.17,10,보는내내울다웃다..너무감동적인영화였습니다..꼭보세요~~~  ,1,0,0
136,2014.12.17,10,이 영화 정말 추천합니다.해리포터 외에는 평점준게 없는데 . . . .나를 로그인하게 만들다니!!  ,1,0,0
137,2014.12.17,10,내나이 35 우리아버지의 이야기였다 전쟁통에 힘든 삶을 보내신.. 가족을 위해 뼈빠지게 일하셔... 내가 살수있게 길을 만드신.. 모든 아버지들의 이야기였다  ,1,0,0
138,2014.12.17,10,아버지아버지아버지아버지  ,1,0,0
139,2014.12.17,10,간만에 재밌는 한국영화 하나가 나왔네요. 제생각으론 작년 변호인이상으로 흥행할 가능성도 있다고봅니다  ,1,0,0
140,2014.12.17,7,혼자만 다고생하는 억지로  끼워맞춘 드라마 기대만큼 실망이 크다  ,1,0,0
141,2014.12.17,10,최고의 영화 반드시 봐야할 영화.  ,1,0,0
142,2014.12.17,9,가슴이 촉촉하다. 대박났으면 좋겠다. 빠알간 분들 꼭보시고..  ,1,0,0
143,2014.12.17,9,관람객 가족의  가장 이라는 책임감을 그려낸 영화...액션을 좋아해서...망설였는데 울고 웃고 감동있는 영화.  ,1,0,0
144,2014.12.17,10,와 정말ㅠㅠ 웃기고 울리고 정말 제일 좋았던 영화같네요 주연들도 정말 좋고  ,1,0,0
145,2014.12.17,10,관람객울고 웃고 감동이 넘치는 영화이 시대가 그냥 만들어진게 아니라는 영화누군가에게 연탄이었던 사람  ,1,0,0
146,2014.12.17,10,관람객조조로 보고 왔습니다. 시작하고 계속 눈물 닦다가 웃다가 했습니다. 근래에 본 한국영화 중 최고였습니다  ,1,0,0
147,2014.12.17,10,재미있게 잘봤어요12월달에 어울리는 영화인거 같네요  ,1,0,0
148,2014.12.17,10,우리 할아버지 세대들 그리고 부모님이 열심히 사신 덕분에 제가 편하게 살고 있다는 생각을 하게 되는 영화였습니다 웃음과 감동도 있고 추천합니다!  ,1,0,0
149,2014.12.17,10,그때 그시절에 고생하신 모든분들께 감사드립니다.  ,1,0,0
150,2014.12.17,10,"우리가 극장에서 이런 영화를 보는것도다 기성세대와 그 윗세대들의 희생이 있어서다..진짜 통쾌하게 웃음을 주다가 가슴 속에 쿵하고 슬픔,감동을 준 영화다 ..  ",1,0,0
151,2014.12.17,10,코메디 감동 최고 굿구슥?슥?ㅅ  ,1,0,0
152,2014.12.17,1,7번방보다 더하네 ㅋㅋ감성팔이 ㅋㅋㅋ  ,1,0,0
153,2014.12.17,10,정말 죄송함을 느끼게해주는 영화입니다.6.25  서독광부 월남전  에 가셧던분들당신들이 우리나라의 영웅들이며  당신들이 있었기에 가능한 대한민국의 발전이 였습니다.정말 대한민국 국민이라면 봐야한다고 생각되는 영화입니다  ,1,0,0
154,2014.12.17,10,국제시장!!장난 아닙니다.보는 내내 즐거웠읍니다.또 한번의 천만 영화탄생을  기대합니다  ,1,0,0
155,2014.12.17,10,제일많이 울었던영화. 한마디로 최고였다.그리고 황정민뿐만아니라 다른배우들도 모두 연기최고였다.  ,1,0,0
156,2014.12.17,10,감동이다...아빠생각도 많이나고  ,1,0,0
157,2014.12.17,10,천만가자. 영화보다 운건 처음...  ,1,0,0
158,2014.12.17,10,진짜 영화관에서 우는거 참는디고 혼났어요 정말 감동적이고 좋은 영화 입니다  ,1,0,0
159,2014.12.17,10,관람객오랜만에 감동과 재미가있는 영화 잘 감상했네요^^  ,1,0,0
160,2014.12.17,10,너무  재미있게 봄 감동 감동  ,1,0,0
161,2014.12.17,10,한국인이라면 보고 울지 않을 수 없다  ,1,0,0
162,2014.12.17,10,영화보고 잘 안우는편인데 국제시장보고...울음참느라 혼났넹~우리 아버지들이 어떻게 살아왔고 그런 아버지 때문에 우리가 이런세상에서 살게해준걸 깨닫게해준 영화임~  ,1,0,0
163,2014.12.17,2,솔직히 정말 재미 없었다.... 생각보다 평점이 너무 높길래 뭐지 했는데 남자비율이 83%인 걸로 보아 특정 사이트에서 좌표를 찍은 듯 싶다.  ,1,0,0
164,2014.12.17,10,재밋음영화평론가들은 영화가 다 맘에안든다는데 뭔재미로 맨날영화보지  ,1,0,0
165,2014.12.17,10,우리나라  모든 아버지를 위해...  ,1,0,0
166,2014.12.17,10,"오랜간만에 영화를 보면서 하염없이 눈물 흘려봤네요.  웃다가 울다가,,,  한번 더 가족을 생각하게 하는 참 좋은 영화이네요. 이번 주말에는 부모님 뵈러 가야할거 같습니다.  ",1,0,0
167,2014.12.17,1,그냥 신파극 + 감성팔이가 전부다  ,1,0,0
168,2014.12.17,10,관람객웃다가 울다가 시간이 훌쩍 갔네요~ 배우들 연기도 좋고 연말에 가족과 함께 보면 딱 좋을것같아요!  ,1,0,0
169,2014.12.17,8,억지로 감동을 유발하는 장면이 다소 존재하지만. 감동적이다  ,1,0,0
170,2014.12.17,10,너무 감동적인영화:)다시한번 아빠께 감하고 죄송하고 고맙고 미안한 마음이 드는 영화다배우들모두 연기력이 흠잡을때가 없는 그런영화^^  ,1,0,0
171,2014.12.17,10,많은것을 생각하게 만드는 오전이었습니다... 눈물.콧물..찡..  ,1,0,0
172,2014.12.17,10,재밌고슬프다꼭한번더봐야지  ,1,0,0
173,2014.12.17,10,우리시대 아버지 할아버지의 이야기라고 해서 희생하고 우울한 얘기에 뻔한 드라마가 아닐까 생각했는데 시사회에서 보고 큰 감동이였습니다 애인이랑 보고 왔는데 떠오르는 친구가 있어서 이번 주말에 예매해놨어요  ,1,0,0
174,2014.12.17,10,관람객아 눈물범벅. 고생하신 아버지 생각나네요 ㅠㅠ  ,1,0,0
175,2014.12.17,10,지금  막 보고왔는데 눈이 퉁퉁부었네요.재미있고 슬프고 역쉬 황정민씨 연기력짱이에요  ,1,0,0
176,2014.12.17,10,단언컨대 올해 영화중 최고!!  ,1,0,0
177,2014.12.17,10,눈물샘자극하는영화입니다 재미난요소들도 있어서 집중도가 높아요!!!!강추!!!  ,1,0,0
178,2014.12.17,10,관람객한 시대의 이야기가 아닌 우리 삶의 이야기! 웃음과 진한 감동으로 겨울이 더 따뜻해진다  ,1,0,0
179,2014.12.17,10,인터스텔라?  나는 국제시장이다.한국사람이라면 봐야될 영화 가족의 소중함을 일깨워주는 멋진영화 1000만 넘엇으면 하는 좋은영화  ,1,0,0
180,2014.12.17,10,역시 아버지임...ㅠㅠ  ,1,0,0
181,2014.12.17,10,우리 부모님들의 이야기네요... 꼭 다들 보세요  ,1,0,0
182,2014.12.17,10,관람객폭풍 감동. 눈이 퉁퉁 부었어요  ,1,0,0
183,2014.12.17,10,곧 아버지가  될 나로써 한번더 생각하게 만드는 영화  ,1,0,0
184,2014.12.17,10,아 진짜 우리 아버지들 예기네 ~~  ,1,0,0
185,2014.12.17,10,내평점 일단 개인적으로 영화가 제 스타일입니다. 중간중간에 나오는 황정민씨의 애드립에 많이 웃었구요 진한 감동도 많이 느꼈습니다. 고3인 제가 두번이나 눈물을 흘렸는데 어른들이 보시면 감동백배일 것 같지 말입니다. 재밌어요.  ,1,0,0
186,2014.12.17,10,산업 역군들이 이 나라를 위해 얼마나 많은 노력과 희생을 했는지 깨닫게 되는 영화  ,1,0,0
187,2014.12.17,10,관람객많은걸 생각하게하는 영화였습니다.따뜻하네요  ,1,0,0
188,2014.12.17,5,소재와 배우들은 좋았으나 너무 뻔한 장면들로 영화를 채워버려서 보는 내내 불편하더군요. 먼가 좀 억지스러운 전개들.  ,1,0,0
189,2014.12.17,10,영화를 좋아하는내가 처음으로 평점을쓴다너무 슬퍼서 목메이게울었다...  ,1,0,0
190,2014.12.17,10,산업역군 이야기는 안 봐도 십점이다 이기야  ,1,0,0
191,2014.12.17,5,예매율 봐라 내가 뭐라했냐. 망한다 안그랬냐. 아이고 돈 아까비라. 미스터고 다음으로 최고 적자네.  ,1,0,0
192,2014.12.17,10,한 남자의 파란만장한 삶이 격동의 세월을 지나오면서 현재에 이르는 우리 아버지또는 할아버지세대의 이야기를 재미와 감동으로 잘 보여준 영화라 좋았읍니다.  ,1,0,0
193,2014.12.17,10,평론가평점을 씨네 저새끼들 6명한테 몰아줘버리면 좌파성향가진애들이 이영화 평점 잘주겠냐 이기야 ㅋ  ,1,0,0
194,2014.12.17,10,진짜 평론가년들 이중성좀 봐봐 ㅋㅋㅋ 변호인은 시대의 아픔을 표현한 명작이고 국제시장은 한심한 산업화세대의 과거미화? 도대체 영화를 평론하는 건지 좌에 치우쳐진 자기 정치성향 자랑하는 건지 ㅋㅋㅋㅋ  ,1,0,0
195,2014.12.17,10,관람객황정민이캐릭터잘살렷고웃기면서 재밋엇어요  ,1,0,0
196,2014.12.17,1,국제시장 이런영화 정말 싫다 또 질질짜는 감성팔이 지겹다 지겨워 ㅉㅉ 정말 헐리웃영화와는 수준차이가 나도 너무 난다...  ,1,0,0
197,2014.12.17,10,"이 영화가 정치적인 던, 억지로  눈물을 쥐어짜도록 의도하던 간에, 어쨋든, 우리나라가 현재시점까지 오기까진, 우리 윗세대들의 아픔과 시행착오들을 거쳐왔음은 사실이다.  ",1,0,0
198,2014.12.17,10,기대를져버리지않는영화~  ,1,0,0
199,2014.12.17,10,대애애애박...! (열자)  ,1,0,0
200,2014.12.17,10,울고 웃고 재밌네요..간만에 좋은영화 나왔네요 부모님 모시고 보세요^^  ,1,0,0
201,2014.12.17,10,시간가는줄 모르고 봤네요  ,1,0,0
202,2014.12.17,10,우리시대가 이렇게편하기전까지 저런고생이 잇엇구나 이것만 깨달아도 다본영화다..  우리보다 한참 어른이신분들한테 잘해드리자..  ,1,0,0
203,2014.12.17,6,베트남사람은 안보길 추천. 미화의 끝ㅋ  ,1,0,0
204,2014.12.17,10,좌좀들은알지못하는시대정신  ,1,0,0
205,2014.12.17,10,여운이 많이 남는 영화그냥 짠해요  ,1,0,0
206,2014.12.17,10,한번 더 보고싶은 영화. 올해 최고 영화인듯 ㅜㅜ  ,1,0,0
