index,time,score,reple,1st_week,2st_week,3st_week
66,2016.08.03,10,"가슴 아픈 덕혜옹주의 삶, 늘 가슴속에 담은 대한민국 우리나라. 상처 많은 대한민국의 역사를 봤습니다. 꼭 한번 보시길 바랍니다.  ",1,0,0
67,2016.08.03,8,참 많은 분들이 같이 공감할수 있는 내용이였습니다.  ,1,0,0
68,2016.08.03,1,괜히 기대했네 뭘 본건지  ,1,0,0
69,2016.08.03,10,손예진이랑 라미란 인기 완전 대박난다진심..  ,1,0,0
70,2016.08.03,1,재밌네요. 10자10자  ,1,0,0
71,2016.08.03,1,역시 신파...한계인가  ,1,0,0
72,2016.08.03,10,슬픈데도 손예진은 존예쁨이다.. 연기도 어쩜저렇게 잘하는지 ㅋ부럽당 ㅋㅋ  ,1,0,0
73,2016.08.03,9,이건진심 모든 분들한테 완전 추천해주고 싶은 영화다. 나는 무한점을 주고싶다.  ,1,0,0
74,2016.08.03,9,내용도 내용이지만~ 최고의 배우들을 보는 재미도 많았어요ㅋㅋ  ,1,0,0
75,2016.08.03,10,오늘 보고왔는데 다시한번 보고싶은 참 감명깊은 영화였다.  ,1,0,0
76,2016.08.03,9,소설로 너무 재미있게 읽었던 덕혜옹주! 시사회로 미리 보게 되었는데 나는 영화로보는게더 재미있었고 찐~한 감동을 느낄수 있었다.  ,1,0,0
77,2016.08.03,8,영화보면서 혹시나했는데.. 역시나..하하.. 나는 초반부터 아주 눈물바람이였당..  ,1,0,0
78,2016.08.03,9,올여름 가장 깊은 울림을 전해줄 영화라고 생각된다.  ,1,0,0
79,2016.08.03,9,기대됩니다.. 덕혜옹주 책 정말 재미있게 봤어요..  ,1,0,0
80,2016.08.03,10,이건 그냥 설정자체가 그냥 슬픔 .. 꼭 보러간다  ,1,0,0
81,2016.08.03,10,진심 보면서 처음부터 끝장면까지 계속 펑펑움 ㅋㅋ 내진심 혼자봤으면 아주 엉엉엉 울었을듯함 ㅋㅋㅋ;  ,1,0,0
82,2016.08.03,9,손예진씨 연기에 눈물흘르구 라미란씨의 연기에 웃기도하고 ㅋ.ㅋ 완전 이영화 재미있음ㅋㅋ  ,1,0,0
83,2016.08.03,10,손예인 인생연기라던데 꼭 봐야겠다  ,1,0,0
84,2016.08.03,9,영화의 감정몰입이 너무잘되성 보는내내 눈물이참 많이 나더라구요.  ,1,0,0
85,2016.08.03,8,묻혀져간 역사를 다시 되새겨 볼수있는 시간이 아니었나 싶네여  ,1,0,0
86,2016.08.03,10,덕혜옹주 얼마나 힘들었고 고되었을까~ 생각이 되네요..참..  ,1,0,0
87,2016.08.03,8,굉장히 영화가 울컥하고 뭉클하고 참 먹먹한 영화인것만큼은 아주 확실하네요.  ,1,0,0
88,2016.08.03,8,여자 관객들은 모두다 울었다고 보면된다. ㅋ여기도 훌쩍 저기도 훌쩍 나도 훌쩍훌쩍ㅋ  ,1,0,0
89,2016.08.03,9,저는 시사회로 봤었는데 영화끝나고 참 많은 생각을 하게되더라구요.. 생각하면서 괜히 진지해 지네요ㅎㅎㅎ  ,1,0,0
90,2016.08.03,10,나는 엄청울다가 코믹한 장면이 살짝씩 나와줘서 덕분에 덜울고 웃고하다가 왔네요 ㅎㅎ  ,1,0,0
91,2016.08.03,8,비참했던 역사를 보니 가슴아프기도하고 생각해보니 배우들 연기도 참 소름돋네요.  ,1,0,0
92,2016.08.03,1,투자한 10억 날리지 않게 도와달라는것만 호소하는 영화가 볼게 뭐 있겠어요?  오죽 자신  없으면 저런 짓까지 할까  ,1,0,0
93,2016.08.03,1,"인천상륙작전, 부산행, 제이슨본, 스어사이드스쿼드등 볼 영화가 얼마나 많은데 하필 하지도 않은 독립운동과 연관지은 역사왜곡영화 볼일이 뭐 있어요.  거기다 홍보할게 없으니 10억 타령만 되풀이하는거 보면 내세울것도 없는거 같고  ",1,0,0
94,2016.08.03,8,배경이 정말 멋져요 슬프지만 뒤에 배경도 놓치지 않으시면 좋겠네요^^  ,1,0,0
95,2016.08.03,1,'누구 앞의 길을 막고있느냐' 의 대사 한마디에 내 온몸과 머리는 오그라들다못해 민망하고 유치해서 헛웃음이 절로 나오더만~ 대단하다~헬조선...  ,1,0,0
96,2016.08.03,10,역시 자기 조국이 있어야해요 가슴 절절합니다  ,1,0,0
97,2016.08.03,10,손예진 연기 너무 잘해서 놀랬어요 해변가에서 오열하는건 감탄나옵니다  ,1,0,0
98,2016.08.03,9,허진호 감독만의 특유의 연출이 딱 보입니다ㅎㅎ  ,1,0,0
99,2016.08.03,10,손예진이 울면 관객도울고 나도 울었다.  ,1,0,0
100,2016.08.03,1,요즘 들어 유독 역사 영화가 많이 나오는 이유는 뭘까요? 솔직히 명량도 흥행할 때 영화관에서 보면서 '이 영화가 흥행하고 있는 이유는 대체 뭘까' 의문이 갔었습니다.  ,1,0,0
101,2016.08.03,8,교육용으로도 좋을것같아요 요즘 역사 잘모르는데 이런거라도 봐야죠.  ,1,0,0
102,2016.08.03,1,아 별로 왜냐하면 역사를 왜곡한다  ,1,0,0
103,2016.08.03,10,잘만들어진 영화 보고왔더니 괜히 뿌듯.  ,1,0,0
104,2016.08.03,9,라미란배우는 정말 사랑입니다ㅋㅋㅋ이번에도 기대할게요  ,1,0,0
105,2016.08.03,10,다른배우분들도 다 좋지만 라미란씨가 연기 아주 좋았던것같아요.  ,1,0,0
106,2016.08.03,9,일제시대 가슴아픈 일들이 다 눈앞에 보이는 기분이였습니다  ,1,0,0
107,2016.08.03,10,이건 꼭 봐야해요 안보면 안될영화입니다.  ,1,0,0
108,2016.08.03,9,내용들이 자연스럽게 흘러가서 무엇보다 몰입하는데 좋았던것같아요 몰입도가 좋은 영화입니다ㅎㅎ  ,1,0,0
109,2016.08.03,9,마지막에 궁에서 나오는 나레이션 진짜 인상깊네요 자꾸 생각납니다  ,1,0,0
110,2016.08.03,10,손예진....이 정도 연기와 분위기의 원탑 여배우가 또 있을까  ,1,0,0
111,2016.08.03,10,뒤로 가면갈수록 점점 슬퍼지는것같아요 감동받고와요  ,1,0,0
112,2016.08.03,8,입국거부ㅜ 하.. 딸앞에서 미쳐가는 그모습을 잊을수없다  ,1,0,0
113,2016.08.03,10,가슴 절절한 영화가 될 것 같네요  ,1,0,0
114,2016.08.03,10,스토리가 부드럽게 흘러가니까 보는데 부담이 없어요 슬픕니다.  ,1,0,0
115,2016.08.03,9,요근래 본 영화중에서 가장 감명깊은 영화였습니다  ,1,0,0
116,2016.08.03,1,"다른 영화도 다 알바 고용해서 마케팅 하겠지만, 이 옇화는 왜 이리 유독 얄밉지.   10억 날리지 않게 도와달라근 기사만 수십개 본거같음  ",1,0,0
117,2016.08.03,10,시대의 아픔을 잘 느끼고 왔어요 한번쯤 꼭 볼만하다고 생각합니다!!  ,1,0,0
118,2016.08.03,10,정상훈씨 연기 아주 새롭네요^^ 좋은 연기였습니다  ,1,0,0
119,2016.08.03,8,손예진씨 너무 좋습니다!!!! 연기 정말 사랑이에요  ,1,0,0
120,2016.08.03,10,다른 장면들보다 입국거부는 정말 눈물난다 살짝 울었다..  ,1,0,0
121,2016.08.03,9,실제로 우리 조상님들이 겪었을 일인데 ㅠ 참 가슴아픕니다  ,1,0,0
122,2016.08.03,10,영화의도가 좋은것같아욧 국민들 다 울릴영화인듯  ,1,0,0
123,2016.08.03,9,대사들이 심금을 울립니다 가OO 않은 영화였어요 집중해서 보고오세요.  ,1,0,0
124,2016.08.03,8,버릴게 하나도없었습니다 손예진 눈물연기 끝장납니다  ,1,0,0
125,2016.08.03,10,정말 옆자리 사람들봐도 다 숨죽이면서 보는게 딱 보임 몰입도 대박임  ,1,0,0
126,2016.08.03,9,윤제문 발암연기.. 하 부들..부들  ,1,0,0
127,2016.08.03,9,슬플것 같아요ㅜㅜ…  하지만 꼭 보러갈겁니다  ,1,0,0
128,2016.08.03,10,친구랑 같이 보고나와서 둘다 가슴 먹먹함을 느낌..  ,1,0,0
129,2016.08.03,9,손예진씨 연기 이렇게 잘하는줄 몰랐어요 누구나 할 수 없는 연기 잘해줘서 보기 좋았습니다  ,1,0,0
130,2016.08.03,9,책부터 재밌습니다 이건 꼭봐야해요 얼릉 보러가세요~  ,1,0,0
131,2016.08.03,10,알제시대의 많은 피해자중의 한명 덕혜옹주를 잘 다뤘네요 재밌게 보고왔어요  ,1,0,0
132,2016.08.03,8,믿고서 보세요 명품배우들 연기가 영화를 살렸네요  ,1,0,0
133,2016.08.03,10,역사를 볼수있는 좋은 영화임.  ,1,0,0
134,2016.08.03,9,예고편만 봐도 덕혜옹주 역할의 손예진 연기가 기대된다  ,1,0,0
135,2016.08.03,10,라미란씨 또 여기서 뵙네요 정말 좋습니다  ,1,0,0
136,2016.08.03,9,뼈아픈 우리역사 잘 풀어냈어요 난해하지 않고 부족한부분 크게 없는 영화였습니다.  ,1,0,0
137,2016.08.03,10,솔직히 이런작품은 꼭 봐야합니다.  ,1,0,0
138,2016.08.03,8,박해일 목소리 진심 미친다 너무 좋다 몰입이 팍팍된다  ,1,0,0
139,2016.08.03,10,감동과 재미가있는 명작입니다 슬프게 보고와요  ,1,0,0
140,2016.08.03,8,"가슴아픈 우리시대, 우리의 역사를 담은 영화입니다 꼭보세요  ",1,0,0
141,2016.08.03,9,손예진은 정말 딱 맞는 캐스팅이 될듯  ,1,0,0
142,2016.08.03,9,배우들이 다 연기 좋네요 작정하고 연기한것같음..  ,1,0,0
143,2016.08.03,9,어색함이 전혀 없었어요 전 김소현씨가 발씻겨드릴때 정말 슬펐던것같아요 ㅠ.ㅠ  ,1,0,0
144,2016.08.03,10,휴지는 챙겨가시면 후회안하실것같아욧 눈물이 또르르 나옵니다  ,1,0,0
145,2016.08.03,10,초딩때.책보고 엄청운거 생각나네  꼭보러갈께여  ,1,0,0
146,2016.08.03,1,원작의 깊고깊은 한국역사의 아픔보단 로맨틱히스토리로 전락해버린 아쉬움의 끝  ,1,0,0
147,2016.08.03,10,너무 슬퍼요 ㅠㅠㅠ 눈물납니다  ,1,0,0
148,2016.08.03,10,조선인노동자들 앞에서 연설할 때와 광복이 되고 나서 조국으로부터 입국거부를 당했을 때에 손예진님의 신들린듯한 연기가 내 마음을 울렷다.  ,1,0,0
149,2016.08.03,10,손예진씨 연기가 ... 대단하시네요  ,1,0,0
150,2016.08.03,10,미리 본 소감으로 말하자면.. 자극적이진 않지만 그렇다고해서 밍밍한 영화는 아니였어요 몰입하면서 집중하면서 볼수밖에없는 찐한 영화였어요  ,1,0,0
151,2016.08.03,9,제대로 만들었구만! 깊이있는 영화임  ,1,0,0
152,2016.08.03,8,괜찮은 영화가 확실합니다 무조건 보세요.  ,1,0,0
153,2016.08.03,8,평점은 괜찮은데 이대로면 흥행참패인데;?  ,1,0,0
154,2016.08.03,8,"일제강점기, 아이돌 스타같았던 비운의 인생에 대한 페이소스, 수탈과 굴욕 속에서도 열망을 버리지않는 민초들을 절제되고 담백하게 멜로의 감성으로 재현.  ",1,0,0
155,2016.08.03,9,"교육적으로도 보기에 너무나 좋을 것 같네요, 시사회 반응도 괜찮고 주말에 아이들데리고 가서 봐야겠어요  ",1,0,0
156,2016.08.03,10,원작이 명작이라 더욱 기대하고 봤는데 실망은 안했어요 전 오히려 기대하고 보셔야할듯g 재밌어서 놀라심  ,1,0,0
157,2016.08.03,10,책도 재밌는데 영화도 재밌네 둘다 꿀잼임  ,1,0,0
158,2016.08.03,10,손예진 인생연기펼침!! 대박입니다손예진 눈물때문에 영화보고나와서도감동이 잊혀지지않아 또 눈물이 나는 그런 영화입니다대한민국국민 꼭 보시길  ,1,0,0
159,2016.08.03,9,정말로 버릴부분이 없었어요 하나하나 놓치기 아쉬운 장면들 가득함  ,1,0,0
160,2016.08.03,5,다 좋은데 교육적으로는 보지 마라. 역사왜곡;  ,1,0,0
161,2016.08.03,10,그냥 보세요. 생각했던 그 이상입니다.  ,1,0,0
162,2016.08.03,10,스토리정말 탄탄합니다 원작과는 조금 틀리지만 전 나쁘지 않았어요:)  ,1,0,0
163,2016.08.03,9,마지막 장면은 안타까우면서 소름이 살짝 돋았던것같아요  ,1,0,0
164,2016.08.03,10,친일매국노들 때문에 일단 10점주고 보고 오겠습니다  ,1,0,0
165,2016.08.03,1,여름에 보긴 너무 영화가 무거워ㅜㅜ  ,1,0,0
166,2016.08.03,1,"최악의 작품, 역사도 중요하지만, 엉성한 작품  ",1,0,0
167,2016.08.03,10,관람객배우분들의 훌륭한 연기가 영화를 만든거 같습니다.정말 재밌게 잘봤습니다. 손예진언니 연기 너무 잘해주셨어요.아역인 소현양도요.박해일씨 더럽.  ,1,0,0
168,2016.08.03,10,배우들의 연기가 볼만하다  ,1,0,0
169,2016.08.03,10,감동적이지만 가슴이 너무 아프네요~~  ,1,0,0
170,2016.08.03,10,시사회로보고 오늘또보러갑니다. 배우들 연기정말좋고 손예진씨 입국거부장면 울컥하네요ㅠㅠ  ,1,0,0
171,2016.08.03,10,관람객진심 최고네요.. 눈물이 너무 났고 배우들 연기도 한 몫하네요..!  ,1,0,0
172,2016.08.03,10,김소현 아역캐스팅은 정말 신의한수다  ,1,0,0
173,2016.08.03,10,"관람객가슴이 먹먹해지는 슬픔이 느껴졌습니다. 잘 우는 성격은 아닌데, 영화를 보고 짠해지는 여운이 끝까지 남네요. 정말 좋은 작품입니다.  ",1,0,0
174,2016.08.03,10,"관람객보통 영화보고 배우의 연기를 논하기 마련인데, 이번 작품은 섬세한 연출 또한 돋보이더군요. 슬픈 역사, 잊지 말아야 할 것 같아요.  ",1,0,0
175,2016.08.03,10,덕혜옹주~~~뭉클합니다배우들 연기 최고네요~~  ,1,0,0
176,2016.08.03,10,손예진씨 이번에 여우주연상 받으시면 좋을정도로 연기 좋아요  ,1,0,0
177,2016.08.03,9,책읽고 보신다면 공감이 더 가실듯ㅎㅎ  ,1,0,0
178,2016.08.03,9,역사적인물 다루는 영화는 지루하다고 생각했는데 이번에 편견을 깨버림  ,1,0,0
179,2016.08.03,9,관람객역사상에서 잃고 있는 마지막 옹주에  삶과 동시에 일본의  통치하에 겪는 생...안타까운 현실 잊고 싶은 기억들...덕혜옹주역할을 한 손예진배우...화이팅...  ,1,0,0
180,2016.08.03,10,꼭 봐야한다. 반드시!!  ,1,0,0
181,2016.08.03,10,그냥 대박 대박 대박 대박 대박  ,1,0,0
182,2016.08.03,9,김소현씨 어무니 발씻겨드릴때 나는 울었다.  ,1,0,0
183,2016.08.03,9,"교육적으로도 보기에 너무나 좋을 것 같네요, 시사회 반응도 괜찮고 주말에 아이들데리고 가서 봐야겠어요  ",1,0,0
184,2016.08.03,10,가슴을 울린 몇안되는 영화중에 하나입니다.  ,1,0,0
185,2016.08.03,10,관람객기대했던영화였는데 역시 기대감 충족. 흥행했으면 좋겠네여  ,1,0,0
186,2016.08.03,10,관람객기대했던영화였는데 역시 기대감 충족. 흥행했으면 좋겠네여  ,1,0,0
187,2016.08.03,9,원작이 명작이라 더욱 기대하고 봤는데 실망은 안했어요 전 오히려 기대하고 보셔야할듯ㅎ 재밌어서 놀라심  ,1,0,0
188,2016.08.03,10,관람객그 당시 누구 하나 당당할 수 있었을까? 이런 영화가 자꾸 나와야 한다!  ,1,0,0
189,2016.08.03,9,예상과는 달리 너무 재미있게 보았다. vip시사회 였음. 요즘 같은 액션블록버스터만 있는 영화 시장에 이런 류의 영화도 잘 되길 바란다. 대한민귝 국민이면 꼭 보았으면 한다.  ,1,0,0
190,2016.08.03,10,관람객손예진 연기가 너무 좋았음!  ,1,0,0
191,2016.08.03,10,한국사람이면서 일본앞잡이로 갈아탄 친일파들의 횡포가 어떠했는지 가슴깊이 깨달았다!  ,1,0,0
192,2016.08.03,10,손예진과 라미란이 만나면 이렇게 조합이 좋을줄은 감독도 몰랐을듯  ,1,0,0
193,2016.08.03,8,시대의 아픔이 스토리에 잘 녹아있습니다 개인적으로 대만족ㅋ  ,1,0,0
194,2016.08.03,10,손예진배우의 인생작인듯  ,1,0,0
195,2016.08.03,9,나래이션 이상하게 자꾸 생각나네 ㅎㅎ  ,1,0,0
196,2016.08.03,10,다들 보셔야하는 우리나의 가슴 아픈 역사라고 생각합니다..  ,1,0,0
197,2016.08.03,10,가족들과 보기에도 너무나 좋은것같아요 다같이 역사배우는것도 좋을듯  ,1,0,0
198,2016.08.03,10,관람객손예진 연기 너무 잘함..ㅠㅠ  ,1,0,0
199,2016.08.03,10,"관람객좋은 스토리, 짜임새있는 구성, 배우들의 명품연기 3박자가 맞아떨어지는 좋은 영화였습니다! 강추!!!!  ",1,0,0
200,2016.08.03,10,관람객재밌다길래 조조로 보고 나왔는데 아침부터 펑펑 울다 나왔어요...잊지말아야할 가슴아픈 역사. 가슴이 먹먹하네요  ,1,0,0
201,2016.08.03,10,이건 뭔가 재미만 쫒는 영화랑은 틀렸어요  ,1,0,0
202,2016.08.03,10,"배우들 연기, 연출, 감동 다 있네요. 강추해요.!  ",1,0,0
203,2016.08.03,9,박해일은 연기 진짜 잘하네요 목소리도좋고 좋은 배우임ㅇ.ㅇ  ,1,0,0
204,2016.08.03,9,자극적이고 난해하지 않지만 굉장히 인상깊게 기억에 남을것같아요~  ,1,0,0
205,2016.08.03,10,"손예진, 박해일 캐스팅은 신의 한 수  간만에 이렇게 몰입해서 본 영화는 처음이다...  ",1,0,0
206,2016.08.03,10,관람객가슴아픈 한국 근현대사 이야기를 감동적으로 녹여냈네요한국 사람이라면 꼭 보아야 할 영화  ,1,0,0
207,2016.08.03,10,관람객배우들의 연기력이 영화의 몰입도를 높혔다.  ,1,0,0
208,2016.08.03,10,관람객얼마나 슬픈 역사인지ㅠ 보면서 짠하네요  ,1,0,0
209,2016.08.03,8,우리가 잊고 있었던 슬픈 역사에 대한 뜨거운 이야기. 보는 내내 너무 가슴이 아팠어요 ㅜㅠ  ,1,0,0
210,2016.08.03,10,책도 재밌는데 영화도 재밌네 둘다 꿀잼임  ,1,0,0
211,2016.08.03,9,"덕혜옹주였기에 가능한 영화, 무능했던 '이덕혜'의 모습을 잘 표현했기에 더 가슴아팠다...  ",1,0,0
212,2016.08.03,10,"관람객펑펑울다 나온 영화... 역사보다는 한 여인의 일생을 담아, 더 이입되서 본영화...꼭 봐야할 영화  ",1,0,0
213,2016.08.03,10,관람객여운이 많이 남습니다!  ,1,0,0
214,2016.08.03,10,덕혜옹주  재미있고 마지막에 너무슬퍼서 남자지만 눈물이나네요  ,1,0,0
215,2016.08.03,10,허진호 영화사상 최고 걸작 나왔습니다.  그냥 꼭보세요. 이말만 드립니다.  ,1,0,0
216,2016.08.03,7,관람객그냥 잔잔히  조조로 보고왔어요  ,1,0,0
217,2016.08.03,9,예고편만 봐도 가슴이 아프다 ..  ,1,0,0
218,2016.08.03,10,정말로 버릴부분이 없었어요 하나하나 놓치기 아쉬운 장면들 가득함  ,1,0,0
219,2016.08.03,8,슬픈 역사를 왜곡없이 표현한것같아서 좋았음  ,1,0,0
